Student_ID,Name,Age,Gender,School,Board,Class,Subject,Marks,Grade,Attendance_Percent,Study_Hours_Per_Day,Extra_Curricular,Scholarship
STU_012108,Student_12108,17,Male,School_39,CBSE,10,Chemistry,82,C+,82.3,3.1,No,No
STU_012109,Student_12109,15,Female,School_33,Cambridge,12,English,78,B+,51.4,3.9,No,No
STU_012110,Student_12110,13,Female,School_40,Cambridge,11,Biology,75,A+,90.2,2.7,No,No
STU_012111,Student_12111,18,Male,School_6,Cambridge,11,Hindi,62,B,65.5,3.9,Yes,No
STU_012112,Student_12112,15,Male,School_39,Cambridge,11,Economics,43,B,82.6,5.7,Yes,No
STU_012113,Student_12113,15,Female,School_3,ICSE,12,Biology,54,C,45.7,2.2,No,No
STU_012114,Student_12114,13,Male,School_38,State,9,History,59,B+,100.0,3.5,Yes,No
STU_012115,Student_12115,14,Male,School_1,ICSE,11,Mathematics,65,A+,45.0,3.2,Yes,No
STU_012116,Student_12116,15,Male,School_27,Cambridge,9,Geography,100,B,97.7,8.2,Yes,No
STU_012117,Student_12117,11,Female,School_24,IB,11,Computer Science,79,A,81.2,7.7,No,No
STU_012118,Student_12118,18,Male,School_28,CBSE,12,Physics,90,C+,95.1,2.6,No,No
STU_012119,Student_12119,20,Male,School_43,Cambridge,11,Hindi,87,C,78.7,1.1,No,No
STU_012120,Student_12120,14,Female,School_37,ICSE,10,Chemistry,75,A+,65.4,4.2,No,No
STU_012121,Student_12121,16,Male,School_35,IB,12,Physics,44,C,78.8,5.0,Yes,No
STU_012122,Student_12122,13,Male,School_20,State,9,Hindi,66,A,60.8,3.0,Yes,No
STU_012123,Student_12123,14,Male,School_38,CBSE,9,English,67,B+,63.2,1.9,No,No
STU_012124,Student_12124,12,Male,School_22,IB,10,History,78,A+,99.1,3.1,No,No
STU_012125,Student_12125,13,Female,School_29,IB,12,Hindi,71,D,90.0,5.5,Yes,Yes
STU_012126,Student_12126,15,Male,School_27,Cambridge,11,Physics,56,C,100.0,7.4,No,Yes
STU_012127,Student_12127,17,Male,School_23,CBSE,10,Chemistry,52,B,92.1,1.9,No,No
STU_012128,Student_12128,13,Female,School_5,State,11,Economics,45,A,79.3,4.4,No,No
STU_012129,Student_12129,13,Male,School_46,State,10,Chemistry,98,B+,83.2,3.3,Yes,No
STU_012130,Student_12130,14,Female,School_5,IB,9,Mathematics,79,F,89.4,7.1,Yes,No
STU_012131,Student_12131,14,Male,School_27,IB,11,Economics,71,B,71.0,2.6,Yes,No
STU_012132,Student_12132,15,Male,School_34,CBSE,12,Chemistry,48,C,68.4,5.3,No,No
STU_012133,Student_12133,13,Female,School_28,IB,12,Mathematics,73,C+,74.2,8.1,Yes,No
STU_012134,Student_12134,12,Female,School_38,State,12,History,73,C,75.6,5.0,No,No
STU_012135,Student_12135,18,Female,School_44,State,11,English,75,D,94.5,5.8,Yes,No
STU_012136,Student_12136,15,Male,School_6,IB,9,Mathematics,50,A+,88.5,5.4,Yes,No
STU_012137,Student_12137,10,Male,School_5,ICSE,9,Chemistry,84,B+,83.9,3.8,Yes,No
STU_012138,Student_12138,11,Male,School_32,State,9,English,67,A,83.5,1.8,Yes,No
STU_012139,Student_12139,16,Female,School_39,State,9,Economics,86,B,74.1,0.2,Yes,No
STU_012140,Student_12140,13,Male,School_31,ICSE,9,Mathematics,70,F,82.5,5.6,No,No
STU_012141,Student_12141,17,Male,School_10,CBSE,12,Computer Science,76,A,100.0,1.7,Yes,No
STU_012142,Student_12142,13,Male,School_34,CBSE,9,History,56,B,69.2,2.8,Yes,No
STU_012143,Student_12143,20,Male,School_47,CBSE,10,Biology,80,A,60.6,3.1,Yes,No
STU_012144,Student_12144,14,Female,School_49,State,12,History,97,B+,69.1,6.1,No,Yes
STU_012145,Student_12145,17,Female,School_40,CBSE,11,Mathematics,81,A+,73.9,3.7,No,No
STU_012146,Student_12146,18,Female,School_39,Cambridge,12,English,92,A,91.4,6.3,Yes,No
STU_012147,Student_12147,11,Female,School_20,IB,12,Computer Science,68,B,71.6,5.6,No,No
STU_012148,Student_12148,15,Male,School_20,CBSE,10,Economics,83,C+,56.8,2.3,Yes,No
STU_012149,Student_12149,16,Male,School_33,IB,10,Mathematics,75,F,100.0,7.2,Yes,Yes
STU_012150,Student_12150,14,Male,School_12,CBSE,12,Geography,63,C,62.0,2.2,No,No
STU_012151,Student_12151,14,Female,School_13,State,10,Physics,58,F,93.3,0.4,Yes,No
STU_012152,Student_12152,17,Female,School_7,Cambridge,9,Biology,55,B+,79.7,2.4,No,No
STU_012153,Student_12153,11,Female,School_22,State,10,Computer Science,72,B+,78.0,3.8,No,No
STU_012154,Student_12154,13,Female,School_3,IB,11,Economics,86,B+,50.7,4.7,No,No
STU_012155,Student_12155,18,Male,School_10,IB,11,Geography,82,C+,89.9,0.0,Yes,No
STU_012156,Student_12156,17,Male,School_13,Cambridge,10,Biology,51,D,96.4,4.6,No,No
STU_012157,Student_12157,14,Male,School_40,Cambridge,9,English,73,A,86.5,2.4,Yes,No
STU_012158,Student_12158,12,Female,School_6,Cambridge,9,Geography,57,C,60.2,6.0,Yes,No
STU_012159,Student_12159,12,Male,School_5,CBSE,12,Biology,62,D,100.0,2.6,No,No
STU_012160,Student_12160,16,Male,School_45,Cambridge,11,Physics,70,F,59.1,4.5,Yes,No
STU_012161,Student_12161,17,Male,School_35,CBSE,9,English,100,B,78.7,5.0,No,Yes
STU_012162,Student_12162,18,Female,School_44,Cambridge,11,English,42,B,67.8,7.2,No,No
STU_012163,Student_12163,14,Female,School_44,ICSE,11,Chemistry,68,B,100.0,3.8,No,No
STU_012164,Student_12164,17,Female,School_13,Cambridge,11,Mathematics,85,C+,68.6,1.6,Yes,No
STU_012165,Student_12165,18,Male,School_21,CBSE,10,Hindi,100,C,94.3,2.3,No,No
STU_012166,Student_12166,13,Female,School_47,Cambridge,9,Geography,55,B,80.2,3.6,Yes,No
STU_012167,Student_12167,13,Female,School_10,State,9,English,51,D,93.5,6.2,Yes,Yes
STU_012168,Student_12168,11,Female,School_40,State,9,Economics,52,A+,58.0,5.5,No,No
STU_012169,Student_12169,14,Male,School_4,IB,9,Chemistry,60,C,80.1,5.2,No,No
STU_012170,Student_12170,16,Male,School_1,CBSE,11,Mathematics,83,B,98.9,3.5,Yes,No
STU_012171,Student_12171,10,Male,School_36,State,10,Physics,88,C,99.8,2.5,Yes,No
STU_012172,Student_12172,15,Male,School_37,ICSE,12,Geography,57,C,100.0,2.7,No,No
STU_012173,Student_12173,15,Female,School_18,ICSE,12,Chemistry,57,D,100.0,2.4,No,No
STU_012174,Student_12174,13,Male,School_25,ICSE,9,Chemistry,50,B,100.0,5.0,No,No
STU_012175,Student_12175,13,Male,School_18,IB,9,Biology,57,B,60.8,4.8,No,No
STU_012176,Student_12176,15,Male,School_30,IB,9,Hindi,63,B+,77.7,7.5,No,No
STU_012177,Student_12177,15,Female,School_9,State,9,History,66,B,85.3,4.5,No,No
STU_012178,Student_12178,15,Female,School_20,CBSE,10,Mathematics,69,B+,62.6,2.7,Yes,No
STU_012179,Student_12179,12,Female,School_29,ICSE,11,English,61,B+,84.8,5.9,Yes,No
STU_012180,Student_12180,13,Female,School_46,Cambridge,9,Chemistry,100,C+,79.4,5.4,Yes,No
STU_012181,Student_12181,15,Male,School_2,CBSE,9,Mathematics,77,C+,49.0,3.5,No,No
STU_012182,Student_12182,17,Male,School_32,Cambridge,10,Mathematics,60,B,78.5,5.4,Yes,Yes
STU_012183,Student_12183,19,Female,School_18,CBSE,12,Economics,46,B,95.6,3.5,No,Yes
STU_012184,Student_12184,19,Male,School_23,CBSE,12,Mathematics,86,B+,77.4,6.4,Yes,No
STU_012185,Student_12185,12,Male,School_14,State,10,Geography,68,A,60.4,3.5,No,No
STU_012186,Student_12186,15,Male,School_18,Cambridge,9,Computer Science,71,A+,80.4,3.6,Yes,No
STU_012187,Student_12187,12,Male,School_33,State,11,Economics,83,A,77.4,5.1,Yes,No
STU_012188,Student_12188,17,Female,School_11,IB,12,Computer Science,37,D,92.2,4.5,Yes,Yes
STU_012189,Student_12189,13,Female,School_20,State,10,History,89,D,88.8,4.4,Yes,No
STU_012190,Student_12190,17,Male,School_2,State,10,English,79,A+,96.9,4.4,No,No
STU_012191,Student_12191,15,Male,School_50,IB,12,Chemistry,72,A+,68.4,4.6,Yes,No
STU_012192,Student_12192,15,Female,School_19,IB,9,History,48,C,69.6,2.1,No,No
STU_012193,Student_12193,12,Female,School_44,ICSE,11,Mathematics,73,F,80.1,4.7,Yes,No
STU_012194,Student_12194,14,Male,School_28,State,11,Physics,51,B+,99.2,3.3,Yes,No
STU_012195,Student_12195,15,Female,School_25,State,12,Chemistry,79,B+,88.6,3.3,No,No
STU_012196,Student_12196,19,Female,School_41,CBSE,12,Computer Science,68,C+,88.3,4.5,No,No
STU_012197,Student_12197,14,Male,School_24,State,10,Economics,73,B+,70.1,6.4,Yes,Yes
STU_012198,Student_12198,17,Male,School_42,CBSE,10,Economics,62,C+,88.8,4.5,No,No
STU_012199,Student_12199,19,Female,School_28,IB,10,History,52,D,100.0,4.5,No,No
STU_012200,Student_12200,14,Female,School_15,ICSE,11,Chemistry,51,F,96.2,5.1,Yes,No
STU_012201,Student_12201,12,Female,School_20,State,12,Economics,90,C,87.8,3.9,No,No
STU_012202,Student_12202,15,Female,School_49,IB,10,History,69,A+,62.5,0.3,Yes,No
STU_012203,Student_12203,12,Female,School_12,Cambridge,12,Hindi,60,D,68.0,3.3,Yes,No
STU_012204,Student_12204,17,Female,School_8,Cambridge,11,History,81,A,79.7,2.6,No,No
STU_012205,Student_12205,11,Male,School_15,ICSE,10,Geography,62,D,99.4,4.5,Yes,No
STU_012206,Student_12206,17,Female,School_23,CBSE,9,Economics,75,C,84.8,4.0,Yes,No
STU_012207,Student_12207,11,Female,School_14,Cambridge,9,Chemistry,66,A+,81.8,3.3,Yes,No
STU_012208,Student_12208,15,Female,School_30,IB,9,Mathematics,69,A+,75.9,4.9,No,No
STU_012209,Student_12209,11,Male,School_23,IB,12,Computer Science,82,A+,77.0,2.7,No,No
STU_012210,Student_12210,14,Female,School_19,ICSE,9,Computer Science,59,A+,99.5,4.3,No,No
STU_012211,Student_12211,16,Female,School_30,State,11,Biology,44,B,97.4,4.1,Yes,No
STU_012212,Student_12212,14,Male,School_5,CBSE,12,Physics,53,C,96.5,1.2,No,Yes
STU_012213,Student_12213,16,Male,School_37,ICSE,10,Geography,59,A,66.4,5.2,Yes,No
STU_012214,Student_12214,13,Female,School_22,State,11,Physics,100,C+,70.4,6.4,Yes,No
STU_012215,Student_12215,15,Female,School_46,CBSE,9,Mathematics,77,D,72.6,4.5,Yes,No
STU_012216,Student_12216,15,Male,School_29,ICSE,12,Mathematics,72,C+,67.2,2.7,No,No
STU_012217,Student_12217,14,Female,School_32,CBSE,9,Computer Science,58,A,73.8,3.9,Yes,Yes
STU_012218,Student_12218,13,Male,School_25,Cambridge,10,Mathematics,70,B+,100.0,4.5,Yes,No
STU_012219,Student_12219,16,Male,School_30,ICSE,9,Computer Science,73,C,98.7,3.5,No,No
STU_012220,Student_12220,14,Male,School_47,CBSE,10,History,63,F,90.2,5.0,No,No
STU_012221,Student_12221,13,Female,School_49,State,12,Hindi,83,B,86.3,1.6,No,No
STU_012222,Student_12222,14,Male,School_12,State,11,Geography,55,D,84.3,9.9,Yes,No
STU_012223,Student_12223,15,Female,School_25,State,10,Economics,55,A+,79.0,3.3,No,No
STU_012224,Student_12224,17,Male,School_9,IB,11,Mathematics,84,F,64.0,3.9,No,No
STU_012225,Student_12225,15,Male,School_24,ICSE,10,Economics,87,D,72.6,3.2,No,No
STU_012226,Student_12226,13,Female,School_23,CBSE,9,Biology,51,C,91.9,6.3,Yes,No
STU_012227,Student_12227,15,Female,School_12,IB,12,Physics,70,B,72.0,4.9,No,No
STU_012228,Student_12228,12,Male,School_30,ICSE,9,Computer Science,52,D,88.1,4.2,No,No
STU_012229,Student_12229,16,Male,School_19,CBSE,9,Economics,52,C,100.0,6.3,Yes,No
STU_012230,Student_12230,16,Female,School_37,IB,12,Physics,70,C+,74.6,3.1,Yes,No
STU_012231,Student_12231,17,Male,School_5,CBSE,10,Hindi,82,D,48.1,7.8,Yes,No
STU_012232,Student_12232,15,Female,School_36,CBSE,12,Computer Science,72,F,61.3,3.1,Yes,No
STU_012233,Student_12233,15,Male,School_28,IB,12,Mathematics,75,C,76.2,5.3,Yes,No
STU_012234,Student_12234,16,Female,School_49,Cambridge,12,Physics,61,F,100.0,2.8,Yes,No
STU_012235,Student_12235,15,Female,School_20,State,12,Geography,69,A+,81.4,3.4,No,No
STU_012236,Student_12236,15,Female,School_13,ICSE,12,Hindi,93,B,63.0,7.4,No,No
STU_012237,Student_12237,17,Male,School_33,IB,9,Geography,85,A,64.7,5.3,No,No
STU_012238,Student_12238,15,Male,School_34,ICSE,9,Hindi,45,B+,92.9,7.0,No,No
STU_012239,Student_12239,13,Female,School_42,CBSE,9,Geography,57,D,66.0,3.8,Yes,No
STU_012240,Student_12240,15,Male,School_10,State,11,English,67,C,65.8,3.1,Yes,No
STU_012241,Student_12241,15,Female,School_33,ICSE,9,Chemistry,54,D,88.8,4.0,Yes,No
STU_012242,Student_12242,13,Female,School_41,Cambridge,10,English,61,A,97.2,4.5,Yes,No
STU_012243,Student_12243,15,Male,School_38,CBSE,11,Computer Science,81,A+,82.7,5.5,No,No
STU_012244,Student_12244,17,Male,School_20,CBSE,11,Biology,48,B,63.1,4.0,No,No
STU_012245,Student_12245,15,Male,School_1,ICSE,11,Economics,92,B,73.4,4.8,Yes,No
STU_012246,Student_12246,14,Male,School_20,IB,12,English,65,B,59.4,2.7,Yes,No
STU_012247,Student_12247,16,Female,School_9,Cambridge,12,Computer Science,100,C,100.0,2.9,No,Yes
STU_012248,Student_12248,16,Male,School_5,Cambridge,11,Chemistry,55,B,100.0,0.0,Yes,Yes
STU_012249,Student_12249,12,Female,School_1,IB,9,Economics,83,F,50.3,1.9,No,No
STU_012250,Student_12250,16,Male,School_22,CBSE,12,Economics,93,D,82.4,6.2,No,No
STU_012251,Student_12251,15,Female,School_26,CBSE,11,Economics,56,A,75.4,5.5,Yes,No
STU_012252,Student_12252,12,Male,School_49,CBSE,12,History,62,A+,80.0,7.1,Yes,No
STU_012253,Student_12253,13,Male,School_42,IB,11,Hindi,67,C,40.9,4.4,Yes,Yes
STU_012254,Student_12254,13,Male,School_45,Cambridge,9,Economics,78,B+,82.0,5.3,Yes,No
STU_012255,Student_12255,14,Male,School_26,State,11,Geography,73,F,54.7,1.1,No,No
STU_012256,Student_12256,15,Female,School_15,ICSE,9,Hindi,75,C+,86.4,5.1,No,No
STU_012257,Student_12257,13,Male,School_11,Cambridge,9,History,82,A+,66.5,0.7,Yes,No
STU_012258,Student_12258,17,Female,School_18,CBSE,12,Economics,48,D,85.9,5.8,No,No
STU_012259,Student_12259,13,Male,School_37,Cambridge,12,Hindi,69,A+,86.9,4.6,No,No
STU_012260,Student_12260,12,Male,School_44,Cambridge,11,Computer Science,73,D,52.4,5.4,Yes,Yes
STU_012261,Student_12261,14,Female,School_11,CBSE,10,Physics,90,A+,100.0,3.8,Yes,No
STU_012262,Student_12262,15,Male,School_18,CBSE,10,Economics,81,B+,77.4,2.4,No,No
STU_012263,Student_12263,14,Female,School_29,State,9,Hindi,88,B,65.8,3.9,Yes,No
STU_012264,Student_12264,12,Female,School_2,ICSE,12,Chemistry,78,B+,95.0,4.0,No,No
STU_012265,Student_12265,15,Female,School_45,State,11,History,76,B+,74.5,5.4,Yes,No
STU_012266,Student_12266,12,Female,School_10,IB,10,Geography,40,A+,74.6,4.0,Yes,No
STU_012267,Student_12267,20,Female,School_18,State,9,Computer Science,80,C+,100.0,1.4,Yes,No
STU_012268,Student_12268,16,Male,School_6,CBSE,11,Geography,78,A,92.6,0.0,No,No
STU_012269,Student_12269,12,Male,School_19,IB,12,Physics,37,C+,78.6,2.8,Yes,No
STU_012270,Student_12270,16,Male,School_14,Cambridge,10,Hindi,69,C+,66.8,5.4,No,Yes
STU_012271,Student_12271,10,Male,School_12,IB,10,Computer Science,56,C,90.1,5.7,No,No
STU_012272,Student_12272,13,Female,School_19,ICSE,10,Physics,68,A+,74.4,4.5,Yes,No
STU_012273,Student_12273,14,Male,School_13,State,11,Geography,54,A+,64.2,6.2,No,No
STU_012274,Student_12274,13,Male,School_50,State,10,Physics,91,C,64.8,4.8,No,No
STU_012275,Student_12275,15,Male,School_5,ICSE,9,Hindi,61,C,62.5,1.9,No,No
STU_012276,Student_12276,17,Male,School_47,CBSE,10,Chemistry,55,B+,90.3,4.1,No,No
STU_012277,Student_12277,21,Female,School_28,State,11,Biology,53,A+,84.4,1.5,Yes,No
STU_012278,Student_12278,13,Female,School_1,ICSE,12,Computer Science,66,B,93.6,2.0,Yes,No
STU_012279,Student_12279,13,Male,School_22,ICSE,10,Geography,94,B+,78.7,1.5,Yes,No
STU_012280,Student_12280,18,Female,School_17,CBSE,11,Geography,51,C+,81.2,2.2,Yes,No
STU_012281,Student_12281,15,Female,School_18,ICSE,11,Mathematics,58,D,91.3,7.7,Yes,No
STU_012282,Student_12282,14,Male,School_25,CBSE,9,History,76,A,89.8,1.6,Yes,No
STU_012283,Student_12283,13,Female,School_18,CBSE,12,Economics,61,A,71.4,1.4,Yes,No
STU_012284,Student_12284,13,Male,School_14,ICSE,10,History,34,A,79.0,5.1,Yes,Yes
STU_012285,Student_12285,12,Female,School_27,State,11,Biology,69,C,100.0,6.2,Yes,No
STU_012286,Student_12286,14,Male,School_44,State,9,Chemistry,59,B,94.3,5.0,No,No
STU_012287,Student_12287,13,Female,School_2,IB,11,Hindi,35,C,88.5,4.4,No,No
STU_012288,Student_12288,14,Male,School_47,ICSE,12,Mathematics,55,C+,100.0,5.5,No,No
STU_012289,Student_12289,12,Female,School_4,State,11,Mathematics,73,C,76.9,5.4,No,Yes
STU_012290,Student_12290,17,Male,School_14,CBSE,11,Chemistry,83,C+,82.9,2.2,Yes,No
STU_012291,Student_12291,16,Male,School_29,CBSE,11,Hindi,86,A+,67.4,5.8,Yes,No
STU_012292,Student_12292,15,Male,School_35,State,12,Physics,71,C+,82.2,1.8,Yes,No
STU_012293,Student_12293,15,Male,School_33,ICSE,10,Hindi,48,F,91.2,1.9,No,No
STU_012294,Student_12294,15,Male,School_10,Cambridge,11,Hindi,65,C+,97.7,4.1,Yes,Yes
STU_012295,Student_12295,13,Male,School_3,ICSE,10,Economics,77,B,91.8,3.7,Yes,No
STU_012296,Student_12296,15,Male,School_22,IB,11,English,74,A+,61.7,2.0,Yes,No
STU_012297,Student_12297,15,Male,School_26,ICSE,9,Biology,67,C+,67.9,3.9,No,No
STU_012298,Student_12298,15,Male,School_5,Cambridge,9,Geography,51,A+,85.0,5.9,Yes,No
STU_012299,Student_12299,14,Female,School_39,IB,10,Biology,66,A,73.1,1.6,Yes,No
STU_012300,Student_12300,14,Male,School_19,IB,10,English,64,C+,81.6,4.7,No,No
STU_012301,Student_12301,15,Male,School_8,ICSE,10,History,81,F,100.0,0.4,Yes,No
STU_012302,Student_12302,13,Female,School_26,State,11,Hindi,78,C,100.0,5.2,Yes,No
STU_012303,Student_12303,15,Female,School_17,Cambridge,10,Geography,86,C,89.5,2.1,Yes,Yes
STU_012304,Student_12304,15,Male,School_43,ICSE,9,Mathematics,72,D,67.7,1.9,No,No
STU_012305,Student_12305,13,Male,School_42,IB,9,Economics,75,B+,92.4,5.7,No,No
STU_012306,Student_12306,15,Female,School_6,ICSE,12,Physics,53,A,89.8,5.3,Yes,No
STU_012307,Student_12307,16,Male,School_19,State,12,Geography,87,F,91.7,2.2,Yes,No
STU_012308,Student_12308,14,Male,School_39,IB,9,Computer Science,80,F,83.3,6.6,Yes,No
STU_012309,Student_12309,13,Female,School_3,Cambridge,9,Geography,47,C+,72.5,6.7,Yes,No
STU_012310,Student_12310,13,Female,School_30,ICSE,11,English,82,A+,85.8,5.1,Yes,No
STU_012311,Student_12311,13,Male,School_32,IB,11,Geography,62,B,61.0,4.4,Yes,No
STU_012312,Student_12312,17,Female,School_24,CBSE,12,English,72,A+,96.1,2.6,No,No
STU_012313,Student_12313,18,Female,School_46,CBSE,9,English,87,B,67.7,4.8,Yes,No
STU_012314,Student_12314,18,Female,School_44,CBSE,10,Physics,82,C,82.4,6.8,No,No
STU_012315,Student_12315,16,Female,School_15,ICSE,11,History,67,A,69.4,1.8,Yes,No
STU_012316,Student_12316,14,Female,School_19,Cambridge,11,Computer Science,44,C+,43.6,4.5,No,No
STU_012317,Student_12317,18,Female,School_49,Cambridge,12,Economics,76,A+,86.7,1.0,No,No
STU_012318,Student_12318,15,Male,School_17,State,12,Chemistry,43,B,88.1,4.0,Yes,No
STU_012319,Student_12319,15,Female,School_27,CBSE,10,Computer Science,55,C+,79.0,4.6,Yes,No
STU_012320,Student_12320,18,Male,School_2,Cambridge,11,Biology,65,A,39.4,3.4,No,No
STU_012321,Student_12321,15,Female,School_22,Cambridge,11,Economics,71,A+,100.0,3.0,No,No
STU_012322,Student_12322,13,Female,School_40,CBSE,12,Hindi,58,A,47.5,3.5,No,No
STU_012323,Student_12323,14,Female,School_4,ICSE,9,Chemistry,88,B+,64.4,1.1,No,No
STU_012324,Student_12324,15,Female,School_21,State,9,Geography,76,C,60.5,1.4,No,No
STU_012325,Student_12325,13,Male,School_45,Cambridge,10,English,93,C+,76.6,7.9,No,No
STU_012326,Student_12326,16,Male,School_18,State,12,Computer Science,78,D,100.0,5.0,Yes,No
STU_012327,Student_12327,16,Male,School_8,CBSE,12,History,61,C+,74.4,5.7,Yes,No
STU_012328,Student_12328,14,Male,School_20,IB,10,History,74,B+,63.8,8.4,No,No
STU_012329,Student_12329,15,Female,School_11,IB,12,Biology,73,C,83.7,2.5,Yes,No
STU_012330,Student_12330,14,Female,School_19,Cambridge,10,Physics,68,C+,93.1,4.6,Yes,No
STU_012331,Student_12331,13,Female,School_10,ICSE,11,Physics,76,B+,91.8,1.6,No,No
STU_012332,Student_12332,15,Male,School_42,CBSE,11,Biology,76,A,70.1,1.0,Yes,No
STU_012333,Student_12333,15,Female,School_45,CBSE,12,Physics,67,C+,67.4,5.4,No,No
STU_012334,Student_12334,12,Male,School_32,State,11,Computer Science,54,F,78.0,3.6,No,No
STU_012335,Student_12335,19,Male,School_3,CBSE,11,History,56,D,74.3,7.7,No,No
STU_012336,Student_12336,17,Male,School_40,CBSE,11,Computer Science,94,B+,69.0,3.9,No,Yes
STU_012337,Student_12337,14,Male,School_43,Cambridge,9,Biology,83,B,89.9,3.0,No,No
STU_012338,Student_12338,15,Male,School_22,CBSE,9,Biology,71,C,83.9,4.2,No,No
STU_012339,Student_12339,16,Female,School_3,ICSE,12,Hindi,83,C+,82.3,6.1,Yes,No
STU_012340,Student_12340,18,Female,School_34,Cambridge,11,Hindi,69,B,72.0,3.7,No,No
STU_012341,Student_12341,13,Female,School_8,CBSE,12,Physics,81,F,96.7,0.0,Yes,No
STU_012342,Student_12342,16,Male,School_12,ICSE,12,Biology,82,D,99.6,3.4,No,No
STU_012343,Student_12343,14,Female,School_5,State,10,Hindi,99,A,95.3,7.0,Yes,No
STU_012344,Student_12344,14,Male,School_11,IB,9,English,100,D,100.0,3.6,Yes,No
STU_012345,Student_12345,14,Male,School_36,State,9,Hindi,73,C+,100.0,3.9,No,Yes
STU_012346,Student_12346,17,Male,School_20,CBSE,11,Mathematics,78,A+,70.3,1.0,Yes,No
STU_012347,Student_12347,15,Male,School_45,ICSE,11,Biology,61,F,77.1,3.3,Yes,No
STU_012348,Student_12348,12,Female,School_15,ICSE,12,Economics,84,C+,78.9,6.3,No,No
STU_012349,Student_12349,12,Female,School_37,State,9,History,62,C+,79.3,5.2,No,Yes
STU_012350,Student_12350,20,Female,School_35,IB,12,Biology,64,C,65.8,0.0,No,No
STU_012351,Student_12351,12,Female,School_28,ICSE,9,Chemistry,93,D,100.0,3.0,No,No
STU_012352,Student_12352,14,Female,School_49,ICSE,11,History,66,A,74.4,3.0,No,Yes
STU_012353,Student_12353,16,Female,School_45,IB,10,Physics,65,A+,76.9,5.2,Yes,No
STU_012354,Student_12354,15,Male,School_44,CBSE,9,Economics,100,B,91.7,3.2,No,Yes
STU_012355,Student_12355,14,Male,School_9,Cambridge,12,Biology,74,F,85.1,2.7,No,No
STU_012356,Student_12356,17,Male,School_46,Cambridge,10,Chemistry,51,B+,76.0,4.5,No,No
STU_012357,Student_12357,14,Female,School_13,CBSE,10,Computer Science,100,B+,57.7,3.6,No,No
STU_012358,Student_12358,16,Female,School_24,ICSE,9,Physics,59,A,90.9,4.6,Yes,No
STU_012359,Student_12359,15,Male,School_21,State,9,Physics,72,B,99.0,2.9,Yes,No
STU_012360,Student_12360,15,Female,School_16,ICSE,10,English,72,F,80.5,5.3,No,No
STU_012361,Student_12361,16,Female,School_9,Cambridge,11,History,42,C+,60.8,3.3,No,No
STU_012362,Student_12362,13,Male,School_30,ICSE,9,Physics,89,A+,100.0,2.0,No,No
STU_012363,Student_12363,13,Male,School_33,IB,10,History,89,C+,77.1,6.3,Yes,No
STU_012364,Student_12364,15,Male,School_1,CBSE,10,Economics,53,C,74.6,4.5,Yes,No
STU_012365,Student_12365,11,Female,School_18,IB,10,Hindi,45,B,100.0,4.7,No,No
STU_012366,Student_12366,17,Male,School_3,IB,9,Mathematics,49,B+,83.1,1.6,Yes,No
